0
sugarbeet,sugarbeet,,,,2025-04-11,kg,60.0,50.0,55.0
pointed_gourd local,pointed_gourd,,,local,2025-04-11,kg,90.0,80.0,85.0
neuro,neuro,,,,2025-04-11,kg,80.0,70.0,75.0
asparagus,asparagus,,,,2025-04-11,kg,600.0,300.0,466.67
mushroom button,mushroom,button,,,2025-04-11,kg,300.0,270.0,283.33
mushroom kanya,mushroom,kanya,,,2025-04-11,kg,140.0,110.0,126.67
yam,yam,,,,2025-04-11,kg,100.0,90.0,95.0
bakula,bakula,,,,2025-04-11,kg,50.0,40.0,45.0
onion green,onion,,green,,2025-04-11,kg,50.0,40.0,45.0
bottle_gourd,bottle_gourd,,,,2025-04-11,kg,50.0,40.0,45.0
mustard_leaf,mustard_leaf,,,,2025-04-11,kg,40.0,30.0,35.0
cress_leaf,cress_leaf,,,,2025-04-11,kg,100.0,90.0,95.0
spinach_leaf,spinach_leaf,,,,2025-04-11,kg,80.0,70.0,75.0
brd_leaf_mustard,brd_leaf_mustard,,,,2025-04-11,kg,60.0,50.0,55.0
fenugreek_leaf,fenugreek_leaf,,,,2025-04-11,kg,90.0,80.0,85.0
arum,arum,,,,2025-04-11,kg,90.0,80.0,85.0
christophine,christophine,,,,2025-04-11,kg,40.0,30.0,35.0
snake_gourd,snake_gourd,,,,2025-04-11,kg,70.0,60.0,65.0
smooth_gourd,smooth_gourd,,,,2025-04-11,kg,70.0,60.0,65.0
sponge_gourd,sponge_gourd,,,,2025-04-11,kg,70.0,60.0,65.0
pumpkin,pumpkin,,,,2025-04-11,kg,50.0,40.0,45.0
pointed_gourd terai,pointed_gourd,,,terai,2025-04-11,kg,90.0,80.0,85.0
squash round,squash,round,,,2025-04-11,kg,40.0,20.0,30.0
turnip,turnip,,,,2025-04-11,kg,70.0,60.0,65.0
okara,okara,,,,2025-04-11,kg,70.0,60.0,65.0
sweet_potato,sweet_potato,,,,2025-04-11,kg,70.0,60.0,65.0
barela,barela,,,,2025-04-11,kg,60.0,40.0,50.0
squash long,squash,long,,,2025-04-11,kg,40.0,20.0,30.0
banana,banana,,,,2025-04-12,doz,160.0,140.0,150.0
lime,lime,,,,2025-04-12,kg,270.0,260.0,265.0
pomegranate,pomegranate,,,,2025-04-12,kg,350.0,300.0,326.67
grapes green,grapes,,green,,2025-04-12,kg,200.0,180.0,190.0
watermelon green,watermelon,,green,,2025-04-12,kg,70.0,60.0,65.0
orange indian,orange,,,indian,2025-04-12,kg,150.0,120.0,133.33
orange,orange,,,,2025-04-12,kg,200.0,180.0,190.0
mandarin,mandarin,,,,2025-04-12,kg,200.0,180.0,190.0
pineapple,pineapple,,,,2025-04-12,pc,200.0,180.0,190.0
grapes black,grapes,,black,,2025-04-12,kg,250.0,230.0,240.0
apple fuji,apple,fuji,,,2025-04-12,kg,350.0,300.0,326.67
red cabbage,cabbage,,red,,2025-04-12,kg,80.0,70.0,75.0
gundruk,gundruk,,,,2025-04-12,kg,350.0,300.0,326.67
tofu,tofu,,,,2025-04-12,kg,120.0,110.0,115.0
bamboo_shoot,bamboo_shoot,,,,2025-04-12,kg,100.0,90.0,95.0
tamarind,tamarind,,,,2025-04-12,kg,170.0,160.0,165.0
turnip a,turnip,,,,2025-04-12,kg,60.0,50.0,55.0
mint,mint,,,,2025-04-12,kg,350.0,250.0,300.0
fennel_leaf,fennel_leaf,,,,2025-04-12,kg,90.0,80.0,85.0
parseley,parseley,,,,2025-04-12,kg,300.0,250.0,276.67
celery,celery,,,,2025-04-12,kg,200.0,100.0,150.0
knol_khol,knol_khol,,,,2025-04-12,kg,65.0,55.0,60.0
lettuce,lettuce,,,,2025-04-12,kg,65.0,50.0,56.67
cucumber local,cucumber,,,local,2025-04-12,kg,110.0,100.0,105.0
apple jholey,apple,jholey,,,2025-04-12,kg,250.0,230.0,240.0
cucumber hybrid,cucumber,,,hybrid,2025-04-12,kg,40.0,30.0,35.0
chilli dry,chilli,dry,,,2025-04-12,kg,400.0,350.0,376.67
lemon,lemon,,,,2025-04-12,kg,50.0,40.0,45.0
bauhania_flower,bauhania_flower,,,,2025-04-12,kg,220.0,200.0,210.0
king_oyster,king_oyster,,,,2025-04-12,kg,300.0,280.0,290.0
tree_tomato,tree_tomato,,,,2025-04-12,kg,140.0,120.0,130.0
fish chhadi,fish,chhadi,,,2025-04-12,kg,240.0,220.0,230.0
fish bachuwa,fish,bachuwa,,,2025-04-12,kg,260.0,240.0,250.0
fish rahu,fish,rahu,,,2025-04-12,kg,320.0,300.0,310.0
garlic dry nepali,garlic,dry,,nepali,2025-04-12,kg,300.0,280.0,290.0
garlic dry chinese,garlic,dry,,chinese,2025-04-12,kg,320.0,300.0,310.0
coriander green,coriander,,green,,2025-04-12,kg,180.0,150.0,166.67
garlic green,garlic,,green,,2025-04-12,kg,60.0,50.0,55.0
capsicum,capsicum,,,,2025-04-12,kg,65.0,55.0,60.0
chilli green machhe,chilli,machhe,green,,2025-04-12,kg,70.0,60.0,65.0
chilli green bullet,chilli,bullet,green,,2025-04-12,kg,60.0,50.0,55.0
chilli green,chilli,,green,,2025-04-12,kg,70.0,60.0,65.0
ginger,ginger,,,,2025-04-12,kg,130.0,110.0,120.0
amla,amla,,,,2025-04-12,kg,130.0,120.0,125.0
avocado,avocado,,,,2025-04-12,kg,650.0,600.0,626.67
kiwi,kiwi,,,,2025-04-12,kg,450.0,400.0,426.67
strawberry,strawberry,,,,2025-04-12,kg,250.0,200.0,226.67
sugarcane,sugarcane,,,,2025-04-12,pc,100.0,80.0,90.0
mombin,mombin,,,,2025-04-12,kg,100.0,90.0,95.0
guava,guava,,,,2025-04-12,kg,120.0,100.0,110.0
papaya indian,papaya,,,indian,2025-04-12,kg,120.0,100.0,110.0
papaya nepali,papaya,,,nepali,2025-04-12,kg,50.0,40.0,45.0
pear chinese,pear,,,chinese,2025-04-12,kg,260.0,240.0,250.0
jack_fruit,jack_fruit,,,,2025-04-12,kg,100.0,90.0,95.0
lentinula_edodes,lentinula_edodes,,,,2025-04-12,kg,800.0,700.0,750.0
drumstick,drumstick,,,,2025-04-12,kg,180.0,150.0,166.67
brocauli,brocauli,,,,2025-04-12,kg,70.0,60.0,65.0
french bean_rajma,bean_rajma,french,,,2025-04-12,kg,80.0,70.0,75.0
french bean hybrid,bean,french,,hybrid,2025-04-12,kg,80.0,70.0,75.0
french bean local,bean,french,,local,2025-04-12,kg,80.0,70.0,75.0
green peas,peas,,green,,2025-04-12,kg,70.0,60.0,65.0
cow_pea long,cow_pea,long,,,2025-04-12,kg,80.0,60.0,70.0
brinjal round,brinjal,round,,,2025-04-12,kg,40.0,30.0,35.0
brinjal long,brinjal,long,,,2025-04-12,kg,40.0,20.0,30.0
raddish white hybrid,raddish,,white,hybrid,2025-04-12,kg,30.0,20.0,25.0
raddish white local,raddish,,white,local,2025-04-12,kg,20.0,15.0,17.67
raddish red,raddish,,red,,2025-04-12,kg,45.0,35.0,40.0
cauli local,cauli,,,local,2025-04-12,kg,40.0,30.0,35.0
sword_bean,sword_bean,,,,2025-04-12,kg,70.0,60.0,65.0
cabbage,cabbage,,,,2025-04-12,kg,20.0,15.0,17.67
cabbage local,cabbage,,,local,2025-04-12,kg,15.0,10.0,12.33
carrot terai,carrot,,,terai,2025-04-12,kg,30.0,20.0,25.0
carrot local,carrot,,,local,2025-04-12,kg,30.0,20.0,25.0
onion dry indian,onion,dry,,indian,2025-04-12,kg,43.0,41.0,42.0
potato red indian,potato,,red,indian,2025-04-12,kg,40.0,30.0,36.0
potato red,potato,,red,,2025-04-12,kg,35.0,30.0,32.67
tomato small terai,tomato,small,,terai,2025-04-12,kg,25.0,20.0,22.33
tomato small local,tomato,small,,local,2025-04-12,kg,20.0,15.0,17.67
tomato big indian,tomato,big,,indian,2025-04-12,kg,50.0,40.0,45.0
tomato big nepali,tomato,big,,nepali,2025-04-12,kg,40.0,30.0,35.0
sugarbeet,sugarbeet,,,,2025-04-12,kg,60.0,50.0,55.0
cabbage terai,cabbage,,,terai,2025-04-12,kg,12.0,8.0,10.0
bitter_gourd,bitter_gourd,,,,2025-04-12,kg,60.0,50.0,55.0
cauli local jyapu,cauli,jyapu,,local,2025-04-12,kg,30.0,20.0,25.0
pointed_gourd local,pointed_gourd,,,local,2025-04-12,kg,90.0,80.0,85.0
bottle_gourd,bottle_gourd,,,,2025-04-12,kg,50.0,40.0,45.0
asparagus,asparagus,,,,2025-04-12,kg,600.0,300.0,433.33
mushroom button,mushroom,button,,,2025-04-12,kg,350.0,300.0,326.67
mushroom kanya,mushroom,kanya,,,2025-04-12,kg,150.0,120.0,133.33
yam,yam,,,,2025-04-12,kg,100.0,90.0,95.0
bakula,bakula,,,,2025-04-12,kg,50.0,40.0,45.0
onion green,onion,,green,,2025-04-12,kg,50.0,40.0,45.0
fenugreek_leaf,fenugreek_leaf,,,,2025-04-12,kg,90.0,80.0,85.0
mustard_leaf,mustard_leaf,,,,2025-04-12,kg,40.0,30.0,35.0
cress_leaf,cress_leaf,,,,2025-04-12,kg,100.0,90.0,95.0
spinach_leaf,spinach_leaf,,,,2025-04-12,kg,80.0,70.0,75.0
brd_leaf_mustard,brd_leaf_mustard,,,,2025-04-12,kg,70.0,60.0,65.0
christophine,christophine,,,,2025-04-12,kg,40.0,30.0,35.0
neuro,neuro,,,,2025-04-12,kg,80.0,70.0,75.0
pointed_gourd terai,pointed_gourd,,,terai,2025-04-12,kg,90.0,80.0,85.0
barela,barela,,,,2025-04-12,kg,60.0,40.0,50.0
sweet_potato,sweet_potato,,,,2025-04-12,kg,70.0,60.0,65.0
okara,okara,,,,2025-04-12,kg,60.0,50.0,55.0
turnip,turnip,,,,2025-04-12,kg,70.0,60.0,65.0
squash round,squash,round,,,2025-04-12,kg,40.0,20.0,30.0
squash long,squash,long,,,2025-04-12,kg,40.0,20.0,30.0
pumpkin,pumpkin,,,,2025-04-12,kg,50.0,40.0,45.0
sponge_gourd,sponge_gourd,,,,2025-04-12,kg,70.0,60.0,65.0
smooth_gourd,smooth_gourd,,,,2025-04-12,kg,70.0,60.0,65.0
snake_gourd,snake_gourd,,,,2025-04-12,kg,70.0,60.0,65.0
arum,arum,,,,2025-04-12,kg,90.0,80.0,85.0
pomegranate,pomegranate,,,,2025-04-13,kg,350.0,300.0,326.67
grapes green,grapes,,green,,2025-04-13,kg,200.0,180.0,190.0
grapes black,grapes,,black,,2025-04-13,kg,250.0,230.0,240.0
orange indian,orange,,,indian,2025-04-13,kg,150.0,120.0,133.33
cucumber hybrid,cucumber,,,hybrid,2025-04-13,kg,40.0,30.0,35.0
orange,orange,,,,2025-04-13,kg,200.0,180.0,190.0
mandarin,mandarin,,,,2025-04-13,kg,200.0,180.0,190.0
pineapple,pineapple,,,,2025-04-13,pc,200.0,180.0,190.0
cucumber local,cucumber,,,local,2025-04-13,kg,100.0,90.0,95.0
lime,lime,,,,2025-04-13,kg,260.0,250.0,255.0
watermelon green,watermelon,,green,,2025-04-13,kg,70.0,60.0,65.0
banana,banana,,,,2025-04-13,doz,160.0,140.0,150.0
turnip a,turnip,,,,2025-04-13,kg,60.0,50.0,55.0
apple jholey,apple,jholey,,,2025-04-13,kg,250.0,230.0,240.0
gundruk,gundruk,,,,2025-04-13,kg,350.0,300.0,326.67
tofu,tofu,,,,2025-04-13,kg,120.0,110.0,115.0
bamboo_shoot,bamboo_shoot,,,,2025-04-13,kg,100.0,90.0,95.0
tamarind,tamarind,,,,2025-04-13,kg,170.0,160.0,165.0
mint,mint,,,,2025-04-13,kg,350.0,250.0,300.0
fennel_leaf,fennel_leaf,,,,2025-04-13,kg,90.0,80.0,85.0
parseley,parseley,,,,2025-04-13,kg,300.0,250.0,276.67
celery,celery,,,,2025-04-13,kg,200.0,100.0,150.0
knol_khol,knol_khol,,,,2025-04-13,kg,65.0,55.0,60.0
lettuce,lettuce,,,,2025-04-13,kg,65.0,50.0,56.67
apple fuji,apple,fuji,,,2025-04-13,kg,350.0,300.0,326.67
jack_fruit,jack_fruit,,,,2025-04-13,kg,100.0,90.0,95.0
red cabbage,cabbage,,red,,2025-04-13,kg,80.0,70.0,75.0
pear chinese,pear,,,chinese,2025-04-13,kg,260.0,240.0,250.0
lentinula_edodes,lentinula_edodes,,,,2025-04-13,kg,800.0,700.0,750.0
king_oyster,king_oyster,,,,2025-04-13,kg,300.0,280.0,290.0
tree_tomato,tree_tomato,,,,2025-04-13,kg,140.0,120.0,130.0
fish chhadi,fish,chhadi,,,2025-04-13,kg,240.0,220.0,230.0
fish bachuwa,fish,bachuwa,,,2025-04-13,kg,260.0,240.0,250.0
fish rahu,fish,rahu,,,2025-04-13,kg,320.0,300.0,310.0
garlic dry nepali,garlic,dry,,nepali,2025-04-13,kg,300.0,280.0,290.0
garlic dry chinese,garlic,dry,,chinese,2025-04-13,kg,320.0,300.0,310.0
coriander green,coriander,,green,,2025-04-13,kg,180.0,150.0,166.67
garlic green,garlic,,green,,2025-04-13,kg,60.0,50.0,55.0
capsicum,capsicum,,,,2025-04-13,kg,65.0,55.0,60.0
chilli green machhe,chilli,machhe,green,,2025-04-13,kg,100.0,90.0,95.0
chilli green bullet,chilli,bullet,green,,2025-04-13,kg,60.0,50.0,55.0
chilli green,chilli,,green,,2025-04-13,kg,70.0,60.0,65.0
chilli dry,chilli,dry,,,2025-04-13,kg,400.0,350.0,376.67
ginger,ginger,,,,2025-04-13,kg,130.0,110.0,120.0
amla,amla,,,,2025-04-13,kg,130.0,120.0,125.0
avocado,avocado,,,,2025-04-13,kg,650.0,600.0,626.67
kiwi,kiwi,,,,2025-04-13,kg,450.0,400.0,426.67
strawberry,strawberry,,,,2025-04-13,kg,250.0,200.0,226.67
sugarcane,sugarcane,,,,2025-04-13,pc,100.0,80.0,90.0
mombin,mombin,,,,2025-04-13,kg,100.0,90.0,95.0
guava,guava,,,,2025-04-13,kg,120.0,100.0,110.0
papaya indian,papaya,,,indian,2025-04-13,kg,120.0,100.0,110.0
papaya nepali,papaya,,,nepali,2025-04-13,kg,50.0,40.0,45.0
lemon,lemon,,,,2025-04-13,kg,50.0,40.0,45.0
bauhania_flower,bauhania_flower,,,,2025-04-13,kg,220.0,200.0,210.0
tomato big nepali,tomato,big,,nepali,2025-04-13,kg,40.0,30.0,35.0
sugarbeet,sugarbeet,,,,2025-04-13,kg,60.0,50.0,55.0
sword_bean,sword_bean,,,,2025-04-13,kg,90.0,80.0,85.0
french bean_rajma,bean_rajma,french,,,2025-04-13,kg,80.0,70.0,75.0
french bean hybrid,bean,french,,hybrid,2025-04-13,kg,80.0,70.0,75.0
french bean local,bean,french,,local,2025-04-13,kg,80.0,70.0,75.0
green peas,peas,,green,,2025-04-13,kg,70.0,60.0,65.0
cow_pea long,cow_pea,long,,,2025-04-13,kg,80.0,60.0,70.0
brinjal round,brinjal,round,,,2025-04-13,kg,40.0,30.0,35.0
brinjal long,brinjal,long,,,2025-04-13,kg,40.0,20.0,30.0
raddish white hybrid,raddish,,white,hybrid,2025-04-13,kg,30.0,20.0,25.0
raddish white local,raddish,,white,local,2025-04-13,kg,20.0,15.0,17.67
raddish red,raddish,,red,,2025-04-13,kg,45.0,35.0,40.0
bitter_gourd,bitter_gourd,,,,2025-04-13,kg,60.0,50.0,55.0
cauli local jyapu,cauli,jyapu,,local,2025-04-13,kg,30.0,20.0,25.0
cabbage,cabbage,,,,2025-04-13,kg,20.0,15.0,17.67
cabbage terai,cabbage,,,terai,2025-04-13,kg,12.0,8.0,10.0
cabbage local,cabbage,,,local,2025-04-13,kg,15.0,10.0,12.33
carrot terai,carrot,,,terai,2025-04-13,kg,30.0,20.0,25.0
carrot local,carrot,,,local,2025-04-13,kg,40.0,30.0,35.0
onion dry indian,onion,dry,,indian,2025-04-13,kg,42.0,40.0,41.0
potato red indian,potato,,red,indian,2025-04-13,kg,40.0,35.0,37.67
potato red,potato,,red,,2025-04-13,kg,35.0,30.0,32.67
tomato small terai,tomato,small,,terai,2025-04-13,kg,25.0,20.0,22.67
tomato small local,tomato,small,,local,2025-04-13,kg,25.0,20.0,22.67
tomato big indian,tomato,big,,indian,2025-04-13,kg,50.0,40.0,45.0
cauli local,cauli,,,local,2025-04-13,kg,30.0,20.0,25.0
bottle_gourd,bottle_gourd,,,,2025-04-13,kg,50.0,40.0,45.0
drumstick,drumstick,,,,2025-04-13,kg,180.0,150.0,166.67
pointed_gourd terai,pointed_gourd,,,terai,2025-04-13,kg,90.0,80.0,85.0
brocauli,brocauli,,,,2025-04-13,kg,70.0,60.0,65.0
neuro,neuro,,,,2025-04-13,kg,80.0,70.0,75.0
asparagus,asparagus,,,,2025-04-13,kg,600.0,300.0,466.67
mushroom button,mushroom,button,,,2025-04-13,kg,350.0,300.0,326.67
mushroom kanya,mushroom,kanya,,,2025-04-13,kg,150.0,120.0,133.33
yam,yam,,,,2025-04-13,kg,100.0,90.0,95.0
bakula,bakula,,,,2025-04-13,kg,50.0,40.0,45.0
pointed_gourd local,pointed_gourd,,,local,2025-04-13,kg,90.0,80.0,85.0
fenugreek_leaf,fenugreek_leaf,,,,2025-04-13,kg,90.0,80.0,85.0
mustard_leaf,mustard_leaf,,,,2025-04-13,kg,40.0,30.0,35.0
cress_leaf,cress_leaf,,,,2025-04-13,kg,100.0,90.0,95.0
spinach_leaf,spinach_leaf,,,,2025-04-13,kg,80.0,70.0,75.0
onion green,onion,,green,,2025-04-13,kg,50.0,40.0,45.0
christophine,christophine,,,,2025-04-13,kg,60.0,50.0,55.0
brd_leaf_mustard,brd_leaf_mustard,,,,2025-04-13,kg,80.0,50.0,66.67
smooth_gourd,smooth_gourd,,,,2025-04-13,kg,60.0,50.0,55.0
sponge_gourd,sponge_gourd,,,,2025-04-13,kg,70.0,60.0,65.0
pumpkin,pumpkin,,,,2025-04-13,kg,50.0,40.0,45.0
squash long,squash,long,,,2025-04-13,kg,40.0,20.0,30.0
snake_gourd,snake_gourd,,,,2025-04-13,kg,70.0,60.0,65.0
turnip,turnip,,,,2025-04-13,kg,70.0,60.0,65.0
okara,okara,,,,2025-04-13,kg,60.0,50.0,55.0
sweet_potato,sweet_potato,,,,2025-04-13,kg,70.0,60.0,65.0
barela,barela,,,,2025-04-13,kg,60.0,40.0,50.0
arum,arum,,,,2025-04-13,kg,90.0,80.0,85.0
squash round,squash,round,,,2025-04-13,kg,40.0,20.0,30.0
lime,lime,,,,2025-04-15,kg,260.0,250.0,255.0
pomegranate,pomegranate,,,,2025-04-15,kg,350.0,300.0,326.67
grapes green,grapes,,green,,2025-04-15,kg,200.0,180.0,190.0
grapes black,grapes,,black,,2025-04-15,kg,250.0,230.0,240.0
orange,orange,,,,2025-04-15,kg,200.0,180.0,190.0
watermelon green,watermelon,,green,,2025-04-15,kg,70.0,60.0,65.0
mandarin,mandarin,,,,2025-04-15,kg,200.0,180.0,190.0
pineapple,pineapple,,,,2025-04-15,pc,200.0,180.0,190.0
cucumber local,cucumber,,,local,2025-04-15,kg,100.0,90.0,95.0
orange indian,orange,,,indian,2025-04-15,kg,150.0,120.0,133.33
banana,banana,,,,2025-04-15,doz,160.0,140.0,150.0
lettuce,lettuce,,,,2025-04-15,kg,65.0,55.0,60.0
apple jholey,apple,jholey,,,2025-04-15,kg,250.0,230.0,240.0
gundruk,gundruk,,,,2025-04-15,kg,350.0,300.0,326.67
tofu,tofu,,,,2025-04-15,kg,120.0,110.0,115.0
bamboo_shoot,bamboo_shoot,,,,2025-04-15,kg,100.0,90.0,95.0
tamarind,tamarind,,,,2025-04-15,kg,170.0,160.0,165.0
turnip a,turnip,,,,2025-04-15,kg,60.0,50.0,55.0
mint,mint,,,,2025-04-15,kg,350.0,250.0,300.0
fennel_leaf,fennel_leaf,,,,2025-04-15,kg,90.0,80.0,85.0
parseley,parseley,,,,2025-04-15,kg,300.0,250.0,276.67
celery,celery,,,,2025-04-15,kg,200.0,100.0,150.0
knol_khol,knol_khol,,,,2025-04-15,kg,65.0,55.0,60.0
cucumber hybrid,cucumber,,,hybrid,2025-04-15,kg,50.0,40.0,45.0
apple fuji,apple,fuji,,,2025-04-15,kg,350.0,300.0,326.67
jack_fruit,jack_fruit,,,,2025-04-15,kg,100.0,90.0,95.0
chilli green,chilli,,green,,2025-04-15,kg,70.0,60.0,65.0
pear chinese,pear,,,chinese,2025-04-15,kg,260.0,240.0,250.0
red cabbage,cabbage,,red,,2025-04-15,kg,65.0,50.0,56.67
king_oyster,king_oyster,,,,2025-04-15,kg,300.0,280.0,290.0
tree_tomato,tree_tomato,,,,2025-04-15,kg,140.0,120.0,130.0
fish chhadi,fish,chhadi,,,2025-04-15,kg,240.0,220.0,230.0
fish bachuwa,fish,bachuwa,,,2025-04-15,kg,260.0,240.0,250.0
fish rahu,fish,rahu,,,2025-04-15,kg,320.0,300.0,310.0
garlic dry nepali,garlic,dry,,nepali,2025-04-15,kg,300.0,280.0,290.0
garlic dry chinese,garlic,dry,,chinese,2025-04-15,kg,320.0,300.0,310.0
coriander green,coriander,,green,,2025-04-15,kg,180.0,150.0,166.67
garlic green,garlic,,green,,2025-04-15,kg,90.0,80.0,85.0
capsicum,capsicum,,,,2025-04-15,kg,110.0,100.0,105.0
chilli green akbare,chilli,akbare,green,,2025-04-15,kg,300.0,200.0,250.0
chilli green machhe,chilli,machhe,green,,2025-04-15,kg,100.0,90.0,95.0
chilli green bullet,chilli,bullet,green,,2025-04-15,kg,60.0,50.0,55.0
chilli dry,chilli,dry,,,2025-04-15,kg,400.0,350.0,376.67
ginger,ginger,,,,2025-04-15,kg,130.0,110.0,120.0
amla,amla,,,,2025-04-15,kg,120.0,100.0,110.0
avocado,avocado,,,,2025-04-15,kg,650.0,600.0,626.67
kiwi,kiwi,,,,2025-04-15,kg,450.0,400.0,426.67
strawberry,strawberry,,,,2025-04-15,kg,250.0,200.0,226.67
sugarcane,sugarcane,,,,2025-04-15,pc,100.0,80.0,90.0
mombin,mombin,,,,2025-04-15,kg,90.0,80.0,85.0
guava,guava,,,,2025-04-15,kg,120.0,100.0,110.0
papaya indian,papaya,,,indian,2025-04-15,kg,120.0,100.0,110.0
papaya nepali,papaya,,,nepali,2025-04-15,kg,50.0,40.0,45.0
lemon,lemon,,,,2025-04-15,kg,50.0,40.0,45.0
lentinula_edodes,lentinula_edodes,,,,2025-04-15,kg,800.0,700.0,750.0
bauhania_flower,bauhania_flower,,,,2025-04-15,kg,220.0,200.0,210.0
sugarbeet,sugarbeet,,,,2025-04-15,kg,60.0,50.0,55.0
french bean_rajma,bean_rajma,french,,,2025-04-15,kg,80.0,70.0,75.0
french bean hybrid,bean,french,,hybrid,2025-04-15,kg,80.0,70.0,75.0
french bean local,bean,french,,local,2025-04-15,kg,80.0,70.0,75.0
green peas,peas,,green,,2025-04-15,kg,70.0,60.0,65.0
cow_pea long,cow_pea,long,,,2025-04-15,kg,80.0,60.0,70.0
brinjal round,brinjal,round,,,2025-04-15,kg,40.0,30.0,35.0
brinjal long,brinjal,long,,,2025-04-15,kg,40.0,20.0,30.0
raddish white hybrid,raddish,,white,hybrid,2025-04-15,kg,30.0,20.0,25.0
raddish white local,raddish,,white,local,2025-04-15,kg,20.0,15.0,17.67
raddish red,raddish,,red,,2025-04-15,kg,45.0,35.0,40.0
cauli local,cauli,,,local,2025-04-15,kg,30.0,20.0,25.0
sword_bean,sword_bean,,,,2025-04-15,kg,90.0,80.0,85.0
cabbage,cabbage,,,,2025-04-15,kg,20.0,15.0,17.67
cabbage local,cabbage,,,local,2025-04-15,kg,15.0,10.0,12.33
carrot terai,carrot,,,terai,2025-04-15,kg,30.0,20.0,25.0
carrot local,carrot,,,local,2025-04-15,kg,40.0,30.0,35.0
onion dry indian,onion,dry,,indian,2025-04-15,kg,42.0,40.0,41.0
potato red indian,potato,,red,indian,2025-04-15,kg,40.0,35.0,37.67
potato red,potato,,red,,2025-04-15,kg,35.0,30.0,32.67
tomato small terai,tomato,small,,terai,2025-04-15,kg,25.0,20.0,22.33
tomato small local,tomato,small,,local,2025-04-15,kg,25.0,20.0,22.33
tomato big indian,tomato,big,,indian,2025-04-15,kg,50.0,40.0,45.0
tomato big nepali,tomato,big,,nepali,2025-04-15,kg,40.0,30.0,35.0
drumstick,drumstick,,,,2025-04-15,kg,180.0,150.0,163.33
cabbage terai,cabbage,,,terai,2025-04-15,kg,12.0,8.0,10.0
bitter_gourd,bitter_gourd,,,,2025-04-15,kg,55.0,45.0,50.0
cauli local jyapu,cauli,jyapu,,local,2025-04-15,kg,30.0,20.0,25.0
pointed_gourd local,pointed_gourd,,,local,2025-04-15,kg,90.0,80.0,85.0
neuro,neuro,,,,2025-04-15,kg,80.0,70.0,75.0
bottle_gourd,bottle_gourd,,,,2025-04-15,kg,40.0,30.0,35.0
asparagus,asparagus,,,,2025-04-15,kg,600.0,300.0,466.67
mushroom button,mushroom,button,,,2025-04-15,kg,320.0,270.0,296.67
mushroom kanya,mushroom,kanya,,,2025-04-15,kg,170.0,140.0,156.67
yam,yam,,,,2025-04-15,kg,100.0,90.0,95.0
bakula,bakula,,,,2025-04-15,kg,50.0,40.0,45.0
onion green,onion,,green,,2025-04-15,kg,50.0,40.0,45.0
mustard_leaf,mustard_leaf,,,,2025-04-15,kg,40.0,30.0,35.0
cress_leaf,cress_leaf,,,,2025-04-15,kg,100.0,90.0,93.33
spinach_leaf,spinach_leaf,,,,2025-04-15,kg,80.0,70.0,75.0
brd_leaf_mustard,brd_leaf_mustard,,,,2025-04-15,kg,80.0,50.0,66.67
christophine,christophine,,,,2025-04-15,kg,60.0,50.0,55.0
fenugreek_leaf,fenugreek_leaf,,,,2025-04-15,kg,90.0,80.0,85.0
snake_gourd,snake_gourd,,,,2025-04-15,kg,70.0,60.0,65.0
pointed_gourd terai,pointed_gourd,,,terai,2025-04-15,kg,90.0,80.0,85.0
arum,arum,,,,2025-04-15,kg,90.0,80.0,85.0
smooth_gourd,smooth_gourd,,,,2025-04-15,kg,60.0,50.0,55.0
sponge_gourd,sponge_gourd,,,,2025-04-15,kg,70.0,60.0,65.0
squash long,squash,long,,,2025-04-15,kg,40.0,20.0,30.0
pumpkin,pumpkin,,,,2025-04-15,kg,50.0,40.0,45.0
turnip,turnip,,,,2025-04-15,kg,70.0,60.0,65.0
okara,okara,,,,2025-04-15,kg,90.0,70.0,80.0
sweet_potato,sweet_potato,,,,2025-04-15,kg,70.0,60.0,65.0
barela,barela,,,,2025-04-15,kg,60.0,40.0,50.0
squash round,squash,round,,,2025-04-15,kg,40.0,20.0,30.0
orange indian,orange,,,indian,2025-04-16,kg,150.0,120.0,133.33
pomegranate,pomegranate,,,,2025-04-16,kg,350.0,300.0,326.67
grapes green,grapes,,green,,2025-04-16,kg,200.0,180.0,190.0
grapes black,grapes,,black,,2025-04-16,kg,250.0,230.0,240.0
watermelon green,watermelon,,green,,2025-04-16,kg,70.0,60.0,65.0
cucumber hybrid,cucumber,,,hybrid,2025-04-16,kg,50.0,40.0,45.0
mandarin,mandarin,,,,2025-04-16,kg,200.0,180.0,190.0
pineapple,pineapple,,,,2025-04-16,pc,200.0,180.0,190.0
cucumber local,cucumber,,,local,2025-04-16,kg,100.0,90.0,95.0
lime,lime,,,,2025-04-16,kg,260.0,250.0,255.0
orange,orange,,,,2025-04-16,kg,200.0,180.0,190.0
banana,banana,,,,2025-04-16,doz,160.0,140.0,150.0
lettuce,lettuce,,,,2025-04-16,kg,65.0,55.0,60.0
apple jholey,apple,jholey,,,2025-04-16,kg,250.0,230.0,240.0
gundruk,gundruk,,,,2025-04-16,kg,350.0,300.0,326.67
tofu,tofu,,,,2025-04-16,kg,120.0,110.0,115.0
bamboo_shoot,bamboo_shoot,,,,2025-04-16,kg,100.0,90.0,95.0
tamarind,tamarind,,,,2025-04-16,kg,170.0,160.0,165.0
